,Acc,Loss,Val_Acc,Val_loss
0,0.9104345961172481,0.28088974751517287,0.5835267039331372,1.5906284791687526
1,0.9254356982453937,0.21853736276207658,0.620069625188884,1.5452070569839942
2,0.9455107024456001,0.17701330423821893,0.6484099143350363,1.3043043032306103
3,0.9457313070070026,0.16200108237041888,0.6392111571855722,1.7268257700857597
4,0.9543348802863802,0.14330871782187327,0.6460542017144224,1.7281101211220973
5,0.9666887290977942,0.1127472140247624,0.6380510650523301,2.0549718399473798
6,0.965144497878026,0.12395477998264123,0.5936395958926006,1.7833815843955085
7,0.9695565868575868,0.09581298482942656,0.6096287893343137,2.356535480843896
8,0.9722038401743184,0.0973615962164266,0.6444315749572768,2.3079352397514885
9,0.9752923023771719,0.0974757678204269,0.6790341763494995,1.925744656749833
10,0.9713214224020745,0.10151933581177708,0.6293503677001409,1.9520871534494126
11,0.9761747201494158,0.07965012245923482,0.658421692915603,2.0890019308200856
12,0.9747252762317657,0.0904071171025862,0.6554524567315307,2.18203271821729
13,0.9780779463908016,0.07933658625122705,0.6601884763323657,2.547322236817633
14,0.9764835178852082,0.07672349182167426,0.666473336379517,2.1955538264836623
15,0.9825066438520557,0.06414938970784388,0.6722738008315214,2.363711019161129
16,0.978380764461684,0.07885975052518661,0.6613663322653169,2.0179386843781306
17,0.9830134578843057,0.060798332509971215,0.6397912029496755,2.9378568725077017
18,0.9808074133353546,0.0846209687540912,0.6595995485326286,2.635151497326414
19,0.9805868090106351,0.07378929920267686,0.6194895800298162,2.860890506176827
20,0.980807413453696,0.08320944731322415,0.6171967217477107,2.7122839361372173
21,0.9803662045675741,0.09096641031554896,0.6687935220116529,2.0769182456410955
22,0.9836752712134885,0.06078815814030714,0.6252900411454818,2.83267197199598
23,0.9841758251190186,0.07846010061893874,0.6189635077006544,3.141693524393232
24,0.9800708602364873,0.07440935849680055,0.6577726416030505,2.508074004315445
25,0.9841164800996105,0.07168871816725453,0.6702002546145582,2.9566811261384873
26,0.9867637332980006,0.05840282250853636,0.6131090692086729,3.564035127168465
27,0.9854401067579763,0.07586324226275179,0.6436984887954343,3.078519739868784
28,0.9819104356690008,0.08620259792978346,0.5887471174695929,2.750651082693839
29,0.9838958755382081,0.07119474982237302,0.647331806353516,3.3784814402288186
30,0.9810280177784155,0.09537721725388966,0.6166077954749477,3.3047309287585693
31,0.9849988978718544,0.0707530230456574,0.657772640998015,3.1118899934391413
32,0.9863736271858216,0.06736488271350823,0.607184943009181,2.6102571091115543
33,0.9869353417884575,0.06362845076180028,0.6084686976505266,3.5242643578284856
34,0.9834546667704276,0.07729363005470041,0.6201413641689242,3.6386503178463947
35,0.9847782934287934,0.08054311061617597,0.5858468868339698,3.2315279021340566
36,0.9856607112010373,0.06486071359816271,0.6548724083917047,3.652240408891315
37,0.9819104356690008,0.08739586077907242,0.6142520822400339,3.3239145891124426
38,0.9852195021965738,0.08876083655241089,0.6403712497682693,3.5921506446779743
39,0.9839560449123382,0.10221899615935935,0.6007067343511907,4.3342148343581615
40,0.9847209928202566,0.0755436478904766,0.5951276311603334,4.078658616528987
41,0.9843956053256988,0.06774609158240959,0.6625441897252423,3.783825146365643
42,0.9853852975938677,0.07264688761753432,0.6264501376695534,4.0944319381238135
43,0.9850549459457397,0.08972697501461871,0.6171693945532608,3.3905235740535495
44,0.9867139069035161,0.06630640045339342,0.6160188665870222,3.3123399956487516
45,0.981538462638855,0.09629643039892014,0.6136891139182856,4.018363775897192
46,0.9884853859830472,0.06402096242039976,0.6224970777022123,4.546803777153276
47,0.9830134578843057,0.08020565082929725,0.6235499052188236,3.8775572534780216
48,0.980807413453696,0.13187754124152912,0.611896369163083,2.8847939295538465
49,0.986763733416342,0.07616922829640367,0.6386311102113978,4.111596359730873
